Column Name,Explanation
time,Date and Time
PriceUSD,BTC Price in USD
HashRate,Network HashRate
TxCnt,Transaction Count
TxTfrCnt,Transfer Transaction Count
TxTfrValAdjNtv,Adjusted Native Value of Transfers
TxTfrValAdjUSD,Adjusted USD Value of Transfers
RevUSD,Revenue in USD
SplyCur,Current Supply
ROI1yr,1-Year ROI
VtyDayRet30d,Volatility (30-Day)
Date,time,PriceUSD,HashRate,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,RevUSD,SplyCur,ROI1yr,VtyDayRet30d
2018-09-01,7192.35254734074,50496240.985842,211324,510405,157386.69444351,1131980592.6983178383846515974,13711046.142139317376728687,17244467.33077441,46.24053334552156,0.030145102440734952
2018-09-02,7286.66779105786,48155355.6421275,184405,449489,141841.72811439,1033553551.6791117390011886054,13234836.8336435107970133666,17246267.33077364,58.577498308823564,0.030103272534282157
2018-09-03,7257.47021391,48155355.6421275,224964,537258,204108.10131185,1481308465.6884759711178335,13208593.7019226170752058,17248067.33074558,56.90822210154901,0.02818553644453786
2018-09-04,7358.81147895967,42135936.1868616,239053,581768,252914.8039274,1861152362.339785348582207958,11773161.5674841778823403933,17249642.33071828,68.21088284993326,0.028276251570198915
2018-09-05,6790.89732846289,44142409.3386169,239620,559049,250953.81209963,1704201572.1549554468714377307,11417552.6485254448926235944,17251292.3304288,52.46558658631789,0.03188386440752042
2018-09-06,6488.07593687902,50161828.7938828,251946,596287,314416.4892231,2039958057.886376827678489362,12366841.9817616665775350754,17253167.33040071,40.81503332448405,0.03248877175094503
2018-09-07,6408.65362244301,52746513.6394839,230315,632857,241322.10786932,1546549800.7723004276842274532,12355135.1508244914006755859,17255067.33037341,38.263191788265075,0.02986842575324554
2018-09-08,6187.79050233781,52338942.9548858,204695,487003,140497.2333907,869367446.379712085543112367,11719755.6614291271398263121,17256942.33037341,42.39675062321631,0.029331473285185376
2018-09-09,6249.24631034483,56874984.6776426,189529,458792,151970.43360418,949700671.4824258301955293894,12846935.3349824149528630713,17258979.83037341,44.138198906170814,0.026728215230948482
2018-09-10,6295.3886025716,47105048.6593973,222834,533294,219951.48944934,1384680099.798022563791922744,10749963.777755928577141752,17260667.33034611,47.715151236591495,0.026238145773499394
2018-09-11,6278.42463968439,49198606.3775927,235440,559769,235630.75901987,1479389963.2978866337425388293,11209993.1226676266398369352,17262429.83034611,49.04103824026668,0.026242374219110187
2018-09-12,6327.53636323787,58619616.1094721,234777,546388,198513.67809109,1256102516.7214688499131975783,13439533.1624112548558958906,17264529.8303345,51.94646960071686,0.02624127346191884
2018-09-13,6490.91231648159,51641090.382154,238597,566995,307888.10723873,1998474707.3740771427637799807,12142173.4138049528659465788,17266379.8303337,66.98518894015942,0.026506617775115662
2018-09-14,6494.69547895967,46058269.8002995,222661,548631,215265.67597207,1398085012.5110002945595764169,10852639.0672401575991659363,17268029.8303064,99.99254806919554,0.026408133623125864
2018-09-15,6524.16566744594,48849680.0912268,207837,498471,132005.24896024,861224113.1890516768014094256,11518780.6744421144457436982,17269779.8303064,76.36584132398816,0.026412575160943357
2018-09-16,6497.40470134424,48500753.8048609,183118,445385,123447.31623516,802087172.8746577096279514784,11377012.3022876212704343952,17271517.33030562,75.07395349925915,0.02525241955996696
2018-09-17,6258.59487492694,47105048.6593973,234503,553699,194120.13046717,1214919253.6619791010218185598,10667360.8822826510313059484,17273204.8302947,68.61091947004493,0.02575970601517717
